2021-07-29 11:34:58, 2021-07-29 11:39:55, 2021-07-29 11:35:07, 15, 05,06,03,04,10,07,08,09,02,01, 0.14, 0.0
2021-07-29 11:34:58, 2021-07-29 11:39:55, 2021-07-29 11:35:07, 14, 05,06,03,04,10,07,08,09,02,01, 0.18, 0.0
2021-07-29 11:29:58, 2021-07-29 11:34:55, 2021-07-29 11:30:04, 4, 02,05,07,04,06,01,03,10,08,09, 0.08, 0.0
2021-07-29 11:29:58, 2021-07-29 11:34:55, 2021-07-29 11:30:04, 3, 02,05,07,04,06,01,03,10,08,09, 0.08, 0.0
2021-07-29 11:29:58, 2021-07-29 11:34:55, 2021-07-29 11:30:04, 15, 02,05,07,04,06,01,03,10,08,09, 0.13, 0.0
2021-07-29 11:29:58, 2021-07-29 11:34:55, 2021-07-29 11:30:04, 8, 02,05,07,04,06,01,03,10,08,09, 0.18, 0.0
2021-07-29 11:29:58, 2021-07-29 11:34:55, 2021-07-29 11:30:04, 14, 02,05,07,04,06,01,03,10,08,09, 0.16, 0.0
2021-07-29 11:24:58, 2021-07-29 11:29:55, 2021-07-29 11:25:04, 4, 02,10,03,07,04,01,08,06,09,05, 0.08, 0.0
2021-07-29 11:24:58, 2021-07-29 11:29:55, 2021-07-29 11:25:04, 3, 02,10,03,07,04,01,08,06,09,05, 0.08, 0.0
2021-07-29 11:24:58, 2021-07-29 11:29:55, 2021-07-29 11:25:04, 15, 02,10,03,07,04,01,08,06,09,05, 0.11, 0.0
2021-07-29 11:24:58, 2021-07-29 11:29:55, 2021-07-29 11:25:04, 8, 02,10,03,07,04,01,08,06,09,05, 0.16, 0.0
2021-07-29 11:24:58, 2021-07-29 11:29:55, 2021-07-29 11:25:04, 14, 02,10,03,07,04,01,08,06,09,05, 0.14, 0.0
2021-07-29 11:24:58, 2021-07-29 11:29:55, 2021-07-29 11:25:04, 12, 02,10,03,07,04,01,08,06,09,05, 0.24, 2.52
2021-07-29 11:19:58, 2021-07-29 11:24:55, 2021-07-29 11:20:04, 4, 09,01,02,05,04,10,03,08,07,06, 0.08, 0.0
2021-07-29 11:19:58, 2021-07-29 11:24:55, 2021-07-29 11:20:04, 3, 09,01,02,05,04,10,03,08,07,06, 0.08, 0.0
2021-07-29 11:19:58, 2021-07-29 11:24:55, 2021-07-29 11:20:04, 15, 09,01,02,05,04,10,03,08,07,06, 0.1, 0.0
2021-07-29 11:19:58, 2021-07-29 11:24:55, 2021-07-29 11:20:04, 10, 09,01,02,05,04,10,03,08,07,06, 0.15, 1.575
2021-07-29 11:19:58, 2021-07-29 11:24:55, 2021-07-29 11:20:04, 8, 09,01,02,05,04,10,03,08,07,06, 0.14, 0.0
2021-07-29 11:19:58, 2021-07-29 11:24:55, 2021-07-29 11:20:04, 14, 09,01,02,05,04,10,03,08,07,06, 0.13, 0.0
2021-07-29 11:19:58, 2021-07-29 11:24:55, 2021-07-29 11:20:04, 12, 09,01,02,05,04,10,03,08,07,06, 0.21, 0.0
2021-07-29 11:14:58, 2021-07-29 11:19:55, 2021-07-29 11:15:05, 4, 10,09,05,08,04,06,02,03,01,07, 0.08, 0.0
2021-07-29 11:14:58, 2021-07-29 11:19:55, 2021-07-29 11:15:05, 3, 10,09,05,08,04,06,02,03,01,07, 0.08, 0.0
2021-07-29 11:14:58, 2021-07-29 11:19:55, 2021-07-29 11:15:05, 15, 10,09,05,08,04,06,02,03,01,07, 0.09, 0.0
2021-07-29 11:14:58, 2021-07-29 11:19:55, 2021-07-29 11:15:05, 10, 10,09,05,08,04,06,02,03,01,07, 0.13, 0.0
2021-07-29 11:14:58, 2021-07-29 11:19:55, 2021-07-29 11:15:05, 8, 10,09,05,08,04,06,02,03,01,07, 0.13, 0.0
2021-07-29 11:14:58, 2021-07-29 11:19:55, 2021-07-29 11:15:05, 14, 10,09,05,08,04,06,02,03,01,07, 0.11, 0.0
2021-07-29 11:14:58, 2021-07-29 11:19:55, 2021-07-29 11:15:05, 12, 10,09,05,08,04,06,02,03,01,07, 0.18, 0.0
2021-07-29 11:09:58, 2021-07-29 11:14:55, 2021-07-29 11:10:03, 4, 07,04,05,08,03,01,02,06,09,10, 0.08, 0.0
2021-07-29 11:09:58, 2021-07-29 11:14:55, 2021-07-29 11:10:03, 15, 07,04,05,08,03,01,02,06,09,10, 0.08, 0.0
2021-07-29 11:09:58, 2021-07-29 11:14:55, 2021-07-29 11:10:03, 3, 07,04,05,08,03,01,02,06,09,10, 0.08, 0.0
2021-07-29 11:09:58, 2021-07-29 11:14:55, 2021-07-29 11:10:03, 10, 07,04,05,08,03,01,02,06,09,10, 0.11, 0.0
2021-07-29 11:09:58, 2021-07-29 11:14:55, 2021-07-29 11:10:03, 8, 07,04,05,08,03,01,02,06,09,10, 0.11, 0.0
2021-07-29 11:09:58, 2021-07-29 11:14:55, 2021-07-29 11:10:03, 14, 07,04,05,08,03,01,02,06,09,10, 0.1, 0.0
2021-07-29 11:09:58, 2021-07-29 11:14:55, 2021-07-29 11:10:03, 12, 07,04,05,08,03,01,02,06,09,10, 0.15, 0.0
2021-07-29 11:04:58, 2021-07-29 11:09:55, 2021-07-29 11:05:07, 4, 04,03,08,02,05,09,07,06,10,01, 0.08, 0.0
2021-07-29 11:04:58, 2021-07-29 11:09:55, 2021-07-29 11:05:07, 3, 04,03,08,02,05,09,07,06,10,01, 0.08, 0.0
2021-07-29 11:04:58, 2021-07-29 11:09:55, 2021-07-29 11:05:07, 15, 04,03,08,02,05,09,07,06,10,01, 0.07, 0.0
2021-07-29 11:04:58, 2021-07-29 11:09:55, 2021-07-29 11:05:07, 10, 04,03,08,02,05,09,07,06,10,01, 0.1, 0.0
2021-07-29 11:04:58, 2021-07-29 11:09:55, 2021-07-29 11:05:07, 14, 04,03,08,02,05,09,07,06,10,01, 0.09, 0.0
2021-07-29 11:04:58, 2021-07-29 11:09:55, 2021-07-29 11:05:07, 8, 04,03,08,02,05,09,07,06,10,01, 0.1, 0.0
2021-07-29 11:04:58, 2021-07-29 11:09:55, 2021-07-29 11:05:07, 12, 04,03,08,02,05,09,07,06,10,01, 0.13, 0.0
2021-07-29 10:59:58, 2021-07-29 11:04:55, 2021-07-29 11:00:04, 4, 10,08,06,07,04,03,09,01,05,02, 0.08, 0.0
2021-07-29 10:59:58, 2021-07-29 11:04:55, 2021-07-29 11:00:04, 3, 10,08,06,07,04,03,09,01,05,02, 0.08, 0.0
2021-07-29 10:59:58, 2021-07-29 11:04:55, 2021-07-29 11:00:04, 15, 10,08,06,07,04,03,09,01,05,02, 0.06, 0.0
2021-07-29 10:59:58, 2021-07-29 11:04:55, 2021-07-29 11:00:04, 10, 10,08,06,07,04,03,09,01,05,02, 0.08, 0.0
2021-07-29 10:59:58, 2021-07-29 11:04:55, 2021-07-29 11:00:04, 8, 10,08,06,07,04,03,09,01,05,02, 0.09, 0.0
2021-07-29 10:59:58, 2021-07-29 11:04:55, 2021-07-29 11:00:04, 14, 10,08,06,07,04,03,09,01,05,02, 0.08, 0.0
2021-07-29 10:59:58, 2021-07-29 11:04:55, 2021-07-29 11:00:04, 12, 10,08,06,07,04,03,09,01,05,02, 0.11, 0.0
2021-07-29 10:54:58, 2021-07-29 10:59:55, 2021-07-29 10:55:04, 4, 03,10,04,06,02,07,09,08,01,05, 0.08, 0.0
2021-07-29 10:54:58, 2021-07-29 10:59:55, 2021-07-29 10:55:04, 3, 03,10,04,06,02,07,09,08,01,05, 0.08, 0.0
2021-07-29 10:54:58, 2021-07-29 10:59:55, 2021-07-29 10:55:04, 15, 03,10,04,06,02,07,09,08,01,05, 0.06, 0.0
2021-07-29 10:54:58, 2021-07-29 10:59:55, 2021-07-29 10:55:04, 10, 03,10,04,06,02,07,09,08,01,05, 0.07, 0.0
2021-07-29 10:54:58, 2021-07-29 10:59:55, 2021-07-29 10:55:04, 8, 03,10,04,06,02,07,09,08,01,05, 0.08, 0.0
2021-07-29 10:54:58, 2021-07-29 10:59:55, 2021-07-29 10:55:04, 14, 03,10,04,06,02,07,09,08,01,05, 0.07, 0.0
2021-07-29 10:54:58, 2021-07-29 10:59:55, 2021-07-29 10:55:04, 12, 03,10,04,06,02,07,09,08,01,05, 0.1, 0.0
2021-07-29 10:49:58, 2021-07-29 10:54:55, 2021-07-29 10:50:03, 4, 10,06,04,03,05,09,07,02,01,08, 0.08, 0.0
2021-07-29 10:49:58, 2021-07-29 10:54:55, 2021-07-29 10:50:03, 3, 10,06,04,03,05,09,07,02,01,08, 0.08, 0.0
2021-07-29 10:49:58, 2021-07-29 10:54:55, 2021-07-29 10:50:03, 15, 10,06,04,03,05,09,07,02,01,08, 0.06, 0.0
2021-07-29 10:49:58, 2021-07-29 10:54:55, 2021-07-29 10:50:03, 10, 10,06,04,03,05,09,07,02,01,08, 0.06, 0.0
2021-07-29 10:49:58, 2021-07-29 10:54:55, 2021-07-29 10:50:03, 8, 10,06,04,03,05,09,07,02,01,08, 0.07, 0.0
2021-07-29 10:49:58, 2021-07-29 10:54:55, 2021-07-29 10:50:03, 14, 10,06,04,03,05,09,07,02,01,08, 0.06, 0.0
2021-07-29 10:49:58, 2021-07-29 10:54:55, 2021-07-29 10:50:03, 12, 10,06,04,03,05,09,07,02,01,08, 0.08, 0.0
2021-07-29 10:44:58, 2021-07-29 10:49:55, 2021-07-29 10:45:03, 4, 04,01,06,08,07,02,10,09,05,03, 0.08, 0.0
2021-07-29 10:44:58, 2021-07-29 10:49:55, 2021-07-29 10:45:03, 3, 04,01,06,08,07,02,10,09,05,03, 0.08, 0.0
2021-07-29 10:44:58, 2021-07-29 10:49:55, 2021-07-29 10:45:03, 15, 04,01,06,08,07,02,10,09,05,03, 0.06, 0.0
2021-07-29 10:44:58, 2021-07-29 10:49:55, 2021-07-29 10:45:03, 10, 04,01,06,08,07,02,10,09,05,03, 0.06, 0.0
2021-07-29 10:44:58, 2021-07-29 10:49:55, 2021-07-29 10:45:03, 8, 04,01,06,08,07,02,10,09,05,03, 0.06, 0.0
2021-07-29 10:44:58, 2021-07-29 10:49:55, 2021-07-29 10:45:03, 14, 04,01,06,08,07,02,10,09,05,03, 0.06, 0.0
2021-07-29 10:44:58, 2021-07-29 10:49:55, 2021-07-29 10:45:03, 12, 04,01,06,08,07,02,10,09,05,03, 0.07, 0.0
2021-07-29 10:39:58, 2021-07-29 10:44:55, 2021-07-29 10:40:05, 4, 05,01,04,06,08,03,10,09,02,07, 0.08, 0.0
2021-07-29 10:39:58, 2021-07-29 10:44:55, 2021-07-29 10:40:05, 3, 05,01,04,06,08,03,10,09,02,07, 0.08, 0.0
2021-07-29 10:39:58, 2021-07-29 10:44:55, 2021-07-29 10:40:05, 15, 05,01,04,06,08,03,10,09,02,07, 0.06, 0.0
2021-07-29 10:39:58, 2021-07-29 10:44:55, 2021-07-29 10:40:05, 10, 05,01,04,06,08,03,10,09,02,07, 0.06, 0.0
2021-07-29 10:39:58, 2021-07-29 10:44:55, 2021-07-29 10:40:05, 8, 05,01,04,06,08,03,10,09,02,07, 0.06, 0.0
2021-07-29 10:39:58, 2021-07-29 10:44:55, 2021-07-29 10:40:05, 14, 05,01,04,06,08,03,10,09,02,07, 0.06, 0.0
2021-07-29 10:39:58, 2021-07-29 10:44:55, 2021-07-29 10:40:05, 12, 05,01,04,06,08,03,10,09,02,07, 0.06, 0.0
2021-07-29 10:34:58, 2021-07-29 10:39:55, 2021-07-29 10:35:05, 4, 08,01,07,03,05,10,06,02,04,09, 0.08, 0.0
2021-07-29 10:34:58, 2021-07-29 10:39:55, 2021-07-29 10:35:05, 3, 08,01,07,03,05,10,06,02,04,09, 0.08, 0.0
2021-07-29 10:34:58, 2021-07-29 10:39:55, 2021-07-29 10:35:05, 15, 08,01,07,03,05,10,06,02,04,09, 0.06, 0.0
2021-07-29 10:34:58, 2021-07-29 10:39:55, 2021-07-29 10:35:05, 9, 08,01,07,03,05,10,06,02,04,09, 0.08, 0.84
2021-07-29 10:34:58, 2021-07-29 10:39:55, 2021-07-29 10:35:05, 10, 08,01,07,03,05,10,06,02,04,09, 0.06, 0.0
2021-07-29 10:34:58, 2021-07-29 10:39:55, 2021-07-29 10:35:05, 8, 08,01,07,03,05,10,06,02,04,09, 0.06, 0.0
2021-07-29 10:34:58, 2021-07-29 10:39:55, 2021-07-29 10:35:05, 14, 08,01,07,03,05,10,06,02,04,09, 0.06, 0.0
2021-07-29 10:34:58, 2021-07-29 10:39:55, 2021-07-29 10:35:05, 12, 08,01,07,03,05,10,06,02,04,09, 0.06, 0.0
2021-07-29 10:29:58, 2021-07-29 10:34:55, 2021-07-29 10:30:03, 4, 03,02,05,10,09,04,06,08,07,01, 0.08, 0.0
2021-07-29 10:29:58, 2021-07-29 10:34:55, 2021-07-29 10:30:03, 3, 03,02,05,10,09,04,06,08,07,01, 0.08, 0.0
2021-07-29 10:29:58, 2021-07-29 10:34:55, 2021-07-29 10:30:03, 15, 03,02,05,10,09,04,06,08,07,01, 0.06, 0.0
2021-07-29 10:29:58, 2021-07-29 10:34:55, 2021-07-29 10:30:03, 9, 03,02,05,10,09,04,06,08,07,01, 0.07, 0.0
2021-07-29 10:29:58, 2021-07-29 10:34:55, 2021-07-29 10:30:03, 8, 03,02,05,10,09,04,06,08,07,01, 0.06, 0.0
2021-07-29 10:29:58, 2021-07-29 10:34:55, 2021-07-29 10:30:03, 10, 03,02,05,10,09,04,06,08,07,01, 0.06, 0.0
2021-07-29 10:29:58, 2021-07-29 10:34:55, 2021-07-29 10:30:03, 14, 03,02,05,10,09,04,06,08,07,01, 0.06, 0.0
2021-07-29 10:29:58, 2021-07-29 10:34:55, 2021-07-29 10:30:03, 12, 03,02,05,10,09,04,06,08,07,01, 0.06, 0.0
2021-07-29 10:24:58, 2021-07-29 10:29:55, 2021-07-29 10:25:05, 4, 06,07,08,05,09,04,10,02,01,03, 0.08, 0.0
2021-07-29 10:24:58, 2021-07-29 10:29:55, 2021-07-29 10:25:05, 3, 06,07,08,05,09,04,10,02,01,03, 0.08, 0.0
2021-07-29 10:24:58, 2021-07-29 10:29:55, 2021-07-29 10:25:05, 15, 06,07,08,05,09,04,10,02,01,03, 0.06, 0.0
2021-07-29 10:24:58, 2021-07-29 10:29:55, 2021-07-29 10:25:05, 9, 06,07,08,05,09,04,10,02,01,03, 0.06, 0.0
2021-07-29 10:24:58, 2021-07-29 10:29:55, 2021-07-29 10:25:05, 10, 06,07,08,05,09,04,10,02,01,03, 0.06, 0.0
2021-07-29 10:24:58, 2021-07-29 10:29:55, 2021-07-29 10:25:05, 8, 06,07,08,05,09,04,10,02,01,03, 0.06, 0.0
2021-07-29 10:24:58, 2021-07-29 10:29:55, 2021-07-29 10:25:05, 14, 06,07,08,05,09,04,10,02,01,03, 0.06, 0.0
2021-07-29 10:24:58, 2021-07-29 10:29:55, 2021-07-29 10:25:05, 12, 06,07,08,05,09,04,10,02,01,03, 0.06, 0.0
2021-07-29 10:19:58, 2021-07-29 10:24:55, 2021-07-29 10:20:07, 4, 10,09,07,08,03,06,05,02,01,04, 0.08, 0.0
2021-07-29 10:19:58, 2021-07-29 10:24:55, 2021-07-29 10:20:07, 3, 10,09,07,08,03,06,05,02,01,04, 0.08, 0.0
2021-07-29 10:19:58, 2021-07-29 10:24:55, 2021-07-29 10:20:07, 15, 10,09,07,08,03,06,05,02,01,04, 0.06, 0.0
2021-07-29 10:19:58, 2021-07-29 10:24:55, 2021-07-29 10:20:07, 9, 10,09,07,08,03,06,05,02,01,04, 0.06, 0.0
2021-07-29 10:19:58, 2021-07-29 10:24:55, 2021-07-29 10:20:07, 10, 10,09,07,08,03,06,05,02,01,04, 0.06, 0.0
2021-07-29 10:19:58, 2021-07-29 10:24:55, 2021-07-29 10:20:07, 8, 10,09,07,08,03,06,05,02,01,04, 0.06, 0.0
2021-07-29 10:19:58, 2021-07-29 10:24:55, 2021-07-29 10:20:07, 14, 10,09,07,08,03,06,05,02,01,04, 0.06, 0.0
2021-07-29 10:19:58, 2021-07-29 10:24:55, 2021-07-29 10:20:07, 12, 10,09,07,08,03,06,05,02,01,04, 0.06, 0.0
2021-07-29 10:14:58, 2021-07-29 10:19:55, 2021-07-29 10:15:03, 4, 08,09,05,02,03,04,10,06,01,07, 0.08, 0.0
2021-07-29 10:14:58, 2021-07-29 10:19:55, 2021-07-29 10:15:03, 3, 08,09,05,02,03,04,10,06,01,07, 0.08, 0.0
2021-07-29 10:14:58, 2021-07-29 10:19:55, 2021-07-29 10:15:03, 15, 08,09,05,02,03,04,10,06,01,07, 0.06, 0.0
2021-07-29 10:14:58, 2021-07-29 10:19:55, 2021-07-29 10:15:03, 9, 08,09,05,02,03,04,10,06,01,07, 0.06, 0.0
2021-07-29 10:14:58, 2021-07-29 10:19:55, 2021-07-29 10:15:03, 17, 08,09,05,02,03,04,10,06,01,07, 0.08, 1.68
2021-07-29 10:14:58, 2021-07-29 10:19:55, 2021-07-29 10:15:03, 8, 08,09,05,02,03,04,10,06,01,07, 0.06, 0.0
2021-07-29 10:14:58, 2021-07-29 10:19:55, 2021-07-29 10:15:03, 14, 08,09,05,02,03,04,10,06,01,07, 0.06, 0.0
2021-07-29 10:14:58, 2021-07-29 10:19:55, 2021-07-29 10:15:03, 12, 08,09,05,02,03,04,10,06,01,07, 0.06, 0.0
2021-07-29 10:09:58, 2021-07-29 10:14:55, 2021-07-29 10:10:08, 3, 02,09,03,01,10,07,08,05,04,06, 0.08, 0.0
2021-07-29 10:09:58, 2021-07-29 10:14:55, 2021-07-29 10:10:08, 4, 02,09,03,01,10,07,08,05,04,06, 0.08, 0.0
2021-07-29 10:09:58, 2021-07-29 10:14:55, 2021-07-29 10:10:08, 9, 02,09,03,01,10,07,08,05,04,06, 0.06, 0.0
2021-07-29 10:09:58, 2021-07-29 10:14:55, 2021-07-29 10:10:08, 17, 02,09,03,01,10,07,08,05,04,06, 0.08, 0.0
2021-07-29 10:09:58, 2021-07-29 10:14:55, 2021-07-29 10:10:08, 8, 02,09,03,01,10,07,08,05,04,06, 0.06, 0.0
2021-07-29 10:09:58, 2021-07-29 10:14:55, 2021-07-29 10:10:08, 14, 02,09,03,01,10,07,08,05,04,06, 0.06, 0.0
2021-07-29 10:09:58, 2021-07-29 10:14:55, 2021-07-29 10:10:08, 12, 02,09,03,01,10,07,08,05,04,06, 0.06, 0.0
2021-07-29 10:04:58, 2021-07-29 10:09:55, 2021-07-29 10:05:03, 4, 04,02,05,07,08,03,09,06,10,01, 0.08, 0.0
2021-07-29 10:04:58, 2021-07-29 10:09:55, 2021-07-29 10:05:03, 3, 04,02,05,07,08,03,09,06,10,01, 0.08, 0.0
2021-07-29 10:04:58, 2021-07-29 10:09:55, 2021-07-29 10:05:03, 9, 04,02,05,07,08,03,09,06,10,01, 0.06, 0.0
2021-07-29 10:04:58, 2021-07-29 10:09:55, 2021-07-29 10:05:03, 17, 04,02,05,07,08,03,09,06,10,01, 0.08, 0.0
2021-07-29 10:04:58, 2021-07-29 10:09:55, 2021-07-29 10:05:03, 8, 04,02,05,07,08,03,09,06,10,01, 0.06, 0.0
2021-07-29 10:04:58, 2021-07-29 10:09:55, 2021-07-29 10:05:03, 14, 04,02,05,07,08,03,09,06,10,01, 0.06, 0.0
2021-07-29 09:59:58, 2021-07-29 10:04:55, 2021-07-29 10:00:05, 4, 10,08,09,04,05,01,03,02,07,06, 0.08, 0.0
2021-07-29 09:59:58, 2021-07-29 10:04:55, 2021-07-29 10:00:05, 3, 10,08,09,04,05,01,03,02,07,06, 0.08, 0.0
2021-07-29 09:59:58, 2021-07-29 10:04:55, 2021-07-29 10:00:05, 9, 10,08,09,04,05,01,03,02,07,06, 0.06, 0.0
2021-07-29 09:59:58, 2021-07-29 10:04:55, 2021-07-29 10:00:05, 17, 10,08,09,04,05,01,03,02,07,06, 0.08, 0.0
2021-07-29 09:59:58, 2021-07-29 10:04:55, 2021-07-29 10:00:05, 8, 10,08,09,04,05,01,03,02,07,06, 0.06, 0.0
2021-07-29 09:54:58, 2021-07-29 09:59:55, 2021-07-29 09:55:07, 3, 05,02,03,09,08,01,04,06,10,07, 0.08, 0.0
2021-07-29 09:54:58, 2021-07-29 09:59:55, 2021-07-29 09:55:07, 4, 05,02,03,09,08,01,04,06,10,07, 0.08, 0.0
2021-07-29 09:54:58, 2021-07-29 09:59:55, 2021-07-29 09:55:07, 9, 05,02,03,09,08,01,04,06,10,07, 0.06, 0.0
2021-07-29 09:54:58, 2021-07-29 09:59:55, 2021-07-29 09:55:07, 17, 05,02,03,09,08,01,04,06,10,07, 0.08, 0.0
