20210801145, 5, 04,02,10,07,05,01,09,06,08,03, 0.23, 0.0
20210801145, 17, 04,02,10,07,05,01,09,06,08,03, 0.16, 0.0
20210801145, 16, 04,02,10,07,05,01,09,06,08,03, 0.15, 0.0
20210801144, 4, 10,08,06,07,02,01,03,04,09,05, 0.08, 0.0
20210801144, 3, 10,08,06,07,02,01,03,04,09,05, 0.08, 0.0
20210801144, 16, 10,08,06,07,02,01,03,04,09,05, 0.14, 0.0
20210801144, 5, 10,08,06,07,02,01,03,04,09,05, 0.21, 0.0
20210801144, 17, 10,08,06,07,02,01,03,04,09,05, 0.15, 0.0
20210801143, 4, 01,08,07,06,03,05,02,09,04,10, 0.08, 0.0
20210801143, 3, 01,08,07,06,03,05,02,09,04,10, 0.08, 0.0
20210801143, 16, 01,08,07,06,03,05,02,09,04,10, 0.13, 0.0
20210801143, 5, 01,08,07,06,03,05,02,09,04,10, 0.2, 0.0
20210801143, 17, 01,08,07,06,03,05,02,09,04,10, 0.14, 0.0
20210801142, 4, 09,10,01,03,05,06,08,04,02,07, 0.08, 0.0
20210801142, 3, 09,10,01,03,05,06,08,04,02,07, 0.08, 0.0
20210801142, 5, 09,10,01,03,05,06,08,04,02,07, 0.18, 0.0
20210801142, 16, 09,10,01,03,05,06,08,04,02,07, 0.12, 0.0
20210801142, 17, 09,10,01,03,05,06,08,04,02,07, 0.13, 0.0
20210801141, 4, 07,01,10,05,03,06,04,08,09,02, 0.08, 0.0
20210801141, 3, 07,01,10,05,03,06,04,08,09,02, 0.08, 0.0
20210801141, 16, 07,01,10,05,03,06,04,08,09,02, 0.11, 0.0
20210801141, 5, 07,01,10,05,03,06,04,08,09,02, 0.17, 0.0
20210801141, 17, 07,01,10,05,03,06,04,08,09,02, 0.12, 0.0
20210801140, 4, 01,06,08,03,10,07,04,05,02,09, 0.08, 0.0
20210801140, 3, 01,06,08,03,10,07,04,05,02,09, 0.08, 0.0
20210801140, 5, 01,06,08,03,10,07,04,05,02,09, 0.16, 0.0
20210801140, 16, 01,06,08,03,10,07,04,05,02,09, 0.1, 0.0
20210801140, 17, 01,06,08,03,10,07,04,05,02,09, 0.11, 0.0
20210801139, 4, 08,05,06,01,10,02,04,09,07,03, 0.08, 0.0
20210801139, 3, 08,05,06,01,10,02,04,09,07,03, 0.08, 0.0
20210801139, 5, 08,05,06,01,10,02,04,09,07,03, 0.15, 0.0
20210801139, 16, 08,05,06,01,10,02,04,09,07,03, 0.09, 0.0
20210801139, 17, 08,05,06,01,10,02,04,09,07,03, 0.1, 0.0
20210801138, 4, 10,09,06,05,03,08,02,01,04,07, 0.08, 0.0
20210801138, 3, 10,09,06,05,03,08,02,01,04,07, 0.08, 0.0
20210801138, 5, 10,09,06,05,03,08,02,01,04,07, 0.14, 0.0
20210801138, 16, 10,09,06,05,03,08,02,01,04,07, 0.09, 0.0
20210801138, 17, 10,09,06,05,03,08,02,01,04,07, 0.09, 0.0
20210801137, 4, 05,04,09,08,07,02,06,03,01,10, 0.08, 0.0
20210801137, 3, 05,04,09,08,07,02,06,03,01,10, 0.08, 0.0
20210801137, 5, 05,04,09,08,07,02,06,03,01,10, 0.13, 0.0
20210801137, 16, 05,04,09,08,07,02,06,03,01,10, 0.08, 0.0
20210801137, 17, 05,04,09,08,07,02,06,03,01,10, 0.09, 0.0
20210801136, 4, 01,07,02,04,08,06,10,05,09,03, 0.08, 0.0
20210801136, 3, 01,07,02,04,08,06,10,05,09,03, 0.08, 0.0
20210801136, 5, 01,07,02,04,08,06,10,05,09,03, 0.12, 0.0
20210801136, 16, 01,07,02,04,08,06,10,05,09,03, 0.08, 0.0
20210801136, 17, 01,07,02,04,08,06,10,05,09,03, 0.08, 0.0
20210801135, 4, 06,09,05,04,08,01,10,02,07,03, 0.08, 0.0
20210801135, 3, 06,09,05,04,08,01,10,02,07,03, 0.08, 0.0
20210801135, 5, 06,09,05,04,08,01,10,02,07,03, 0.11, 0.0
20210801135, 15, 06,09,05,04,08,01,10,02,07,03, 0.11, 1.54
20210801135, 16, 06,09,05,04,08,01,10,02,07,03, 0.08, 0.0
20210801135, 17, 06,09,05,04,08,01,10,02,07,03, 0.08, 0.0
20210801134, 4, 10,08,01,09,02,05,07,03,04,06, 0.08, 0.0
20210801134, 3, 10,08,01,09,02,05,07,03,04,06, 0.08, 0.0
20210801134, 15, 10,08,01,09,02,05,07,03,04,06, 0.1, 0.0
20210801134, 5, 10,08,01,09,02,05,07,03,04,06, 0.1, 0.0
20210801134, 16, 10,08,01,09,02,05,07,03,04,06, 0.08, 0.0
20210801134, 17, 10,08,01,09,02,05,07,03,04,06, 0.08, 0.0
20210801133, 3, 08,02,06,10,01,09,07,03,05,04, 0.08, 0.0
20210801133, 4, 08,02,06,10,01,09,07,03,05,04, 0.08, 0.0
20210801133, 5, 08,02,06,10,01,09,07,03,05,04, 0.09, 0.0
20210801133, 15, 08,02,06,10,01,09,07,03,05,04, 0.09, 0.0
20210801133, 16, 08,02,06,10,01,09,07,03,05,04, 0.08, 0.0
20210801133, 10, 08,02,06,10,01,09,07,03,05,04, 0.08, 0.84
20210801133, 17, 08,02,06,10,01,09,07,03,05,04, 0.08, 0.0
20210801132, 4, 08,04,02,03,06,10,07,01,09,05, 0.08, 0.0
20210801132, 3, 08,04,02,03,06,10,07,01,09,05, 0.08, 0.0
20210801132, 5, 08,04,02,03,06,10,07,01,09,05, 0.09, 0.0
20210801132, 15, 08,04,02,03,06,10,07,01,09,05, 0.08, 0.0
20210801132, 10, 08,04,02,03,06,10,07,01,09,05, 0.07, 0.0
20210801132, 16, 08,04,02,03,06,10,07,01,09,05, 0.08, 0.0
20210801132, 17, 08,04,02,03,06,10,07,01,09,05, 0.08, 0.0
20210801131, 4, 03,10,01,09,02,04,06,07,05,08, 0.08, 0.0
20210801131, 3, 03,10,01,09,02,04,06,07,05,08, 0.08, 0.0
20210801131, 5, 03,10,01,09,02,04,06,07,05,08, 0.08, 0.0
20210801131, 15, 03,10,01,09,02,04,06,07,05,08, 0.07, 0.0
20210801131, 16, 03,10,01,09,02,04,06,07,05,08, 0.08, 0.0
20210801131, 10, 03,10,01,09,02,04,06,07,05,08, 0.06, 0.0
20210801131, 17, 03,10,01,09,02,04,06,07,05,08, 0.08, 0.0
20210801130, 4, 06,05,07,09,03,02,08,01,10,04, 0.08, 0.0
20210801130, 3, 06,05,07,09,03,02,08,01,10,04, 0.08, 0.0
20210801130, 5, 06,05,07,09,03,02,08,01,10,04, 0.08, 0.0
20210801130, 11, 06,05,07,09,03,02,08,01,10,04, 0.09, 0.756
20210801130, 15, 06,05,07,09,03,02,08,01,10,04, 0.06, 0.0
20210801130, 16, 06,05,07,09,03,02,08,01,10,04, 0.08, 0.0
20210801130, 10, 06,05,07,09,03,02,08,01,10,04, 0.06, 0.0
20210801130, 17, 06,05,07,09,03,02,08,01,10,04, 0.08, 0.0
20210801129, 3, 05,01,06,07,02,10,04,08,03,09, 0.08, 0.0
20210801129, 4, 05,01,06,07,02,10,04,08,03,09, 0.08, 0.0
20210801129, 5, 05,01,06,07,02,10,04,08,03,09, 0.08, 0.0
20210801129, 11, 05,01,06,07,02,10,04,08,03,09, 0.07, 0.0
20210801129, 15, 05,01,06,07,02,10,04,08,03,09, 0.06, 0.0
20210801129, 10, 05,01,06,07,02,10,04,08,03,09, 0.06, 0.0
20210801129, 16, 05,01,06,07,02,10,04,08,03,09, 0.08, 0.0
20210801129, 17, 05,01,06,07,02,10,04,08,03,09, 0.08, 0.0
20210801128, 4, 02,05,09,08,04,01,06,03,07,10, 0.08, 0.0
20210801128, 3, 02,05,09,08,04,01,06,03,07,10, 0.08, 0.0
20210801128, 5, 02,05,09,08,04,01,06,03,07,10, 0.08, 0.0
20210801128, 11, 02,05,09,08,04,01,06,03,07,10, 0.06, 0.0
20210801128, 15, 02,05,09,08,04,01,06,03,07,10, 0.06, 0.0
20210801128, 16, 02,05,09,08,04,01,06,03,07,10, 0.08, 0.0
20210801128, 10, 02,05,09,08,04,01,06,03,07,10, 0.06, 0.0
20210801128, 17, 02,05,09,08,04,01,06,03,07,10, 0.08, 0.0
20210801127, 4, 10,04,05,09,06,07,02,03,01,08, 0.08, 0.0
20210801127, 3, 10,04,05,09,06,07,02,03,01,08, 0.08, 0.0
20210801127, 5, 10,04,05,09,06,07,02,03,01,08, 0.08, 0.0
20210801127, 11, 10,04,05,09,06,07,02,03,01,08, 0.05, 0.0
20210801127, 15, 10,04,05,09,06,07,02,03,01,08, 0.06, 0.0
20210801127, 16, 10,04,05,09,06,07,02,03,01,08, 0.08, 0.0
20210801127, 10, 10,04,05,09,06,07,02,03,01,08, 0.06, 0.0
20210801127, 17, 10,04,05,09,06,07,02,03,01,08, 0.08, 0.0
20210801127, 14, 10,04,05,09,06,07,02,03,01,08, 0.06, 0.84
20210801126, 4, 08,05,01,02,03,04,07,10,09,06, 0.08, 0.0
20210801126, 3, 08,05,01,02,03,04,07,10,09,06, 0.08, 0.0
20210801126, 5, 08,05,01,02,03,04,07,10,09,06, 0.08, 0.0
20210801126, 15, 08,05,01,02,03,04,07,10,09,06, 0.06, 0.0
20210801126, 11, 08,05,01,02,03,04,07,10,09,06, 0.04, 0.0
20210801126, 10, 08,05,01,02,03,04,07,10,09,06, 0.06, 0.0
20210801126, 16, 08,05,01,02,03,04,07,10,09,06, 0.08, 0.0
20210801126, 17, 08,05,01,02,03,04,07,10,09,06, 0.08, 0.0
20210801126, 14, 08,05,01,02,03,04,07,10,09,06, 0.06, 0.0
20210801125, 3, 10,08,06,02,07,03,05,01,04,09, 0.08, 0.0
20210801125, 4, 10,08,06,02,07,03,05,01,04,09, 0.08, 0.0
20210801125, 5, 10,08,06,02,07,03,05,01,04,09, 0.08, 0.0
20210801125, 11, 10,08,06,02,07,03,05,01,04,09, 0.03, 0.0
20210801125, 15, 10,08,06,02,07,03,05,01,04,09, 0.06, 0.0
20210801125, 16, 10,08,06,02,07,03,05,01,04,09, 0.08, 0.0
20210801125, 17, 10,08,06,02,07,03,05,01,04,09, 0.08, 0.0
20210801125, 10, 10,08,06,02,07,03,05,01,04,09, 0.06, 0.0
20210801125, 14, 10,08,06,02,07,03,05,01,04,09, 0.06, 0.0
20210801124, 4, 05,03,04,10,01,08,02,06,09,07, 0.08, 0.0
20210801124, 3, 05,03,04,10,01,08,02,06,09,07, 0.08, 0.0
20210801124, 5, 05,03,04,10,01,08,02,06,09,07, 0.08, 0.0
20210801124, 11, 05,03,04,10,01,08,02,06,09,07, 0.03, 0.0
20210801124, 15, 05,03,04,10,01,08,02,06,09,07, 0.06, 0.0
20210801124, 16, 05,03,04,10,01,08,02,06,09,07, 0.08, 0.0
20210801124, 17, 05,03,04,10,01,08,02,06,09,07, 0.08, 0.0
20210801124, 14, 05,03,04,10,01,08,02,06,09,07, 0.06, 0.0
20210801123, 4, 09,10,08,07,01,03,04,05,06,02, 0.08, 0.0
20210801123, 3, 09,10,08,07,01,03,04,05,06,02, 0.08, 0.0
20210801123, 5, 09,10,08,07,01,03,04,05,06,02, 0.08, 0.0
20210801123, 11, 09,10,08,07,01,03,04,05,06,02, 0.03, 0.0
20210801123, 17, 09,10,08,07,01,03,04,05,06,02, 0.08, 0.0
20210801123, 15, 09,10,08,07,01,03,04,05,06,02, 0.06, 0.0
20210801123, 14, 09,10,08,07,01,03,04,05,06,02, 0.06, 0.0
20210801122, 4, 08,01,06,03,04,10,09,07,02,05, 0.08, 0.0
20210801122, 3, 08,01,06,03,04,10,09,07,02,05, 0.08, 0.0
20210801122, 11, 08,01,06,03,04,10,09,07,02,05, 0.03, 0.0
20210801122, 5, 08,01,06,03,04,10,09,07,02,05, 0.08, 0.0
20210801122, 15, 08,01,06,03,04,10,09,07,02,05, 0.06, 0.0
20210801122, 14, 08,01,06,03,04,10,09,07,02,05, 0.06, 0.0
20210801121, 4, 08,04,02,03,01,07,05,06,10,09, 0.08, 0.0
20210801121, 5, 08,04,02,03,01,07,05,06,10,09, 0.08, 0.0
20210801121, 11, 08,04,02,03,01,07,05,06,10,09, 0.03, 0.0
20210801121, 15, 08,04,02,03,01,07,05,06,10,09, 0.06, 0.0
20210801121, 14, 08,04,02,03,01,07,05,06,10,09, 0.06, 0.0
20210801120, 5, 05,01,10,07,02,08,06,09,04,03, 0.08, 0.0
20210801120, 4, 05,01,10,07,02,08,06,09,04,03, 0.08, 0.0
20210801120, 11, 05,01,10,07,02,08,06,09,04,03, 0.03, 0.0
20210801120, 14, 05,01,10,07,02,08,06,09,04,03, 0.06, 0.0
20210801119, 4, 06,01,03,07,09,08,05,10,04,02, 0.08, 0.0
20210801119, 5, 06,01,03,07,09,08,05,10,04,02, 0.08, 0.0
20210801119, 14, 06,01,03,07,09,08,05,10,04,02, 0.06, 0.0
20210801118, 4, 03,06,07,08,05,01,10,04,02,09, 0.08, 0.0
20210801118, 5, 03,06,07,08,05,01,10,04,02,09, 0.08, 0.0
20210801117, 4, 01,06,05,02,08,03,09,04,10,07, 0.08, 0.0
